,time_get_data,city,title,flood,address,followInfo,tag,priceInfo
31,2022-10-27,sz,尚景欣园电梯大四居，满五年唯一，东西通透中间楼层,尚景欣园    -  龙岗中心城,3室2厅 | 142.61平米 | 东 西 | 精装 | 中楼层(共17层) | 2005年建 | 塔楼,2人关注 / 23天以前发布,VR看装修房本满五年,"参考价: 530万37,100元/平"
32,2022-10-27,sz,星海名城六期近参考价卖，南北向，通风采光好必看好房,星海名城六期    -  前海,4室2厅 | 142.81平米 | 东南 南 | 精装 | 31层 | 2007年建 | 板塔结合,1人关注 / 25天以前发布,VR看装修房本满五年,"参考价: 1229万86,000元/平"
33,2022-10-27,sz,万象汇商圈，地铁口精装五房，满五年唯一，拎包即住必看好房,信义金御半山三期    -  布吉关,5室2厅 | 96.71平米 | 东南 | 精装 | 低楼层(共38层) | 2017年建 | 塔楼,1人关注 / 19天以前发布,近地铁VR房源房本满五年,"参考价: 697万72,000元/平"
34,2022-10-27,sz,红本商品房，地段好，地铁，电梯，诚意出售必看好房,缤纷世纪    -  龙岗中心城,2室2厅 | 57.27平米 | 东南 | 简装 | 中楼层(共31层) | 2012年建 | 板塔结合,3人关注 / 22天以前发布,近地铁VR房源房本满五年随时看房,"130万22,700元/平"
35,2022-10-27,sz,红本商品房，地段好，地铁，电梯，诚意出售必看好房,缤纷世纪    -  龙岗中心城,2室1厅 | 53.26平米 | 东南 | 简装 | 高楼层(共31层) | 2012年建 | 板塔结合,6人关注 / 27天以前发布,近地铁VR房源房本满五年随时看房,"116万21,780元/平"
36,2022-10-27,sz,低于指导价出售 满五年 无欠款 大两房 带装修必看好房,京基御景印象二期    -  坪山,2室2厅 | 80.22平米 | 西南 | 简装 | 高楼层(共29层) | 2015年建 | 板塔结合,2人关注 / 27天以前发布,VR看装修房本满两年随时看房,"285万35,528元/平"
37,2022-10-27,sz,地铁物业 精装公寓 配套完善 居家首先必看好房,御锦公馆    -  梅林,1室0厅 | 27.8平米 | 东 | 精装 | 低楼层(共30层) | 2013年建 | 板塔结合,2人关注 / 19天以前发布,近地铁VR房源房本满五年随时看房,"184万66,188元/平"
38,2022-10-27,sz,满五年唯一 普通住宅 正规一房一厅 2个大阳台必看好房,华茂苑    -  梅林,1室1厅 | 48.6平米 | 南 | 简装 | 中楼层(共7层) | 1997年建 | 板楼,1人关注 / 14天以前发布,近地铁VR看装修房本满五年随时看房,"参考价: 303万62,200元/平"
39,2022-10-27,sz,金地朗悦 6室4厅 东南必看好房,金地朗悦    -  坪山,6室4厅 | 87.89平米 | 东南 | 其他 | 高楼层(共33层) | 2014年建 | 塔楼,22人关注 / 2个月以前发布,VR房源房本满五年,"参考价: 298万33,800元/平"
40,2022-10-27,sz,此房满五唯一，户型好，朝向好，高层楼层，视野开阔必看好房,阳光天地家园    -  翠竹,2室1厅 | 62.52平米 | 东南 南 | 简装 | 高楼层(共32层) | 2004年建 | 塔楼,0人关注 / 8天以前发布,VR看装修房本满五年随时看房,"610万97,569元/平"
41,2022-10-27,sz,叠拼三复五  叠院别墅 六楼大露台   精装拎包入住必看好房,中央悦城    -  龙岗中心城,5室2厅 | 164.04平米 | 东 | 精装 | 低楼层(共3层) | 2010年建 | 板塔结合,8人关注 / 5个月以前发布,VR房源房本满五年,"参考价: 493万30,000元/平"
42,2022-10-27,sz,经典笋盘来袭端头别墅，拎包入住，大花园必看好房,星河丹堤    -  梅林关,6室2厅 | 240.72平米 | 东南 | 其他 | 1层 | 2008年建 | 板塔结合 | 联排别墅,32人关注 / 2个月以前发布,近地铁VR房源房本满两年,"参考价: 1738万72,200元/平"
43,2022-10-27,sz,大运诚售三房 满五唯一 16号线年底通车 深惠城际在建必看好房,中海康城国际一期    -  大运新城,3室2厅 | 87.26平米 | 西南 | 精装 | 中楼层(共30层) | 2011年建 | 塔楼,0人关注 / 29天以前发布,VR看装修房本满五年,"参考价: 372万42,600元/平"
44,2022-10-27,sz,朝东，看小区园景，中楼层，1卫。诚心出售。必看好房,宇宏健康花城    -  布吉石芽岭,3室2厅 | 89.39平米 | 东 | 精装 | 33层 | 2017年建 | 板塔结合,0人关注 / 23天以前发布,VR看装修房本满五年,"参考价: 514万57,500元/平"
45,2022-10-27,sz,横岗六约站地铁口次新小区，交通购物方便必看好房,麟恒中心广场二期    -  横岗,3室2厅 | 89.09平米 | 西南 | 精装 | 中楼层(共30层) | 2016年建 | 板塔结合,1人关注 / 14天以前发布,近地铁VR房源房本满五年,"参考价: 415万46,500元/平"
46,2022-10-27,sz,满5年唯一，南北通户型，通风采光好 双阳台必看好房,茂业城    -  布吉大芬,3室2厅 | 119.52平米 | 东南 | 简装 | 高楼层(共8层) | 1993年建 | 板楼,0人关注 / 4天以前发布,近地铁VR房源房本满五年,"368万30,790元/平"
47,2022-10-27,sz,力高君御国际 3室2厅 南必看好房,力高君御国际    -  坪山,3室2厅 | 78.37平米 | 南 | 精装 | 高楼层(共35层) | 2016年建 | 板塔结合,0人关注 / 8天以前发布,VR房源房本满五年,"参考价: 312万39,700元/平"
48,2022-10-27,sz,兰溪谷经典两房 厅出阳台，满五年唯一红本税少必看好房,半山海景兰溪谷二期    -  蛇口,2室2厅 | 83.17平米 | 东南 | 精装 | 中楼层(共31层) | 2010年建 | 塔楼,1人关注 / 7天以前发布,近地铁VR看装修房本满五年,"参考价: 896万107,700元/平"
49,2022-10-27,sz,2015年大社区 朝南大阳台看小区 安静无遮挡采光视线好必看好房,深房传麒尚林    -  龙岗双龙,4室2厅 | 140.12平米 | 东南 | 精装 | 低楼层(共32层)  | 板塔结合,1人关注 / 13天以前发布,VR看装修房本满五年,"参考价: 506万36,100元/平"
50,2022-10-27,sz,大芬地铁物业两房出售，满五年唯一红本税少，急售必看好房,信和爱琴居    -  布吉大芬,2室1厅 | 70.24平米 | 北 | 简装 | 低楼层(共32层) | 2005年建 | 塔楼,0人关注 / 4天以前发布,近地铁VR房源房本满五年,"参考价: 272万38,700元/平"
51,2022-10-27,sz,地铁口高使用三改四房 业主急售必看好房,家和花园北区    -  坂田,3室1厅 | 80.49平米 | 东南 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,0人关注 / 8天以前发布,近地铁VR房源房本满五年,"参考价: 410万50,900元/平"
52,2022-10-27,sz,接近指导的价格！！招商果岭76平两房满五唯一红本必看好房,招商果岭花园    -  西乡,2室2厅 | 76.53平米 | 西北 | 精装 | 34层 | 2012年建 | 塔楼,0人关注 / 4天以前发布,VR看装修房本满五年,"参考价: 496万64,700元/平"
53,2022-10-27,sz,装修好，实用率高，满五唯一，只有契税,恒地悦山湖花园    -  横岗,4室2厅 | 89.31平米 | 西北 | 精装 | 中楼层(共32层) | 2017年建 | 塔楼,0人关注 / 15天以前发布,VR看装修房本满五年,"参考价: 367万41,000元/平"
54,2022-10-27,sz,高层精装温馨三房，视野开阔，业主诚心卖，价格可聊,领航城领秀花园    -  西乡,3室1厅 | 89.9平米 | 东南 | 精装 | 高楼层(共31层) | 2016年建 | 板塔结合,6人关注 / 11天以前发布,VR看装修房本满两年,"参考价: 549万61,000元/平"
55,2022-10-27,sz,京基东南朝向，精装修。满五年保养好必看好房,京基御景印象一期    -  坪山,4室2厅 | 89.42平米 | 东南 | 精装 | 低楼层(共31层) | 2015年建 | 板塔结合,35人关注 / 6个月以前发布,VR房源房本满五年随时看房,"参考价: 347万38,800元/平"
56,2022-10-27,sz,复式花园洋房，上下三层楼，带前后花园必看好房,东部华侨城天麓三区    -  梅沙,4室3厅 | 225.19平米 | 南 | 精装 | 低楼层(共5层) | 2001年建 | 板楼,56人关注 / 一年前发布,VR房源房本满五年随时看房,"参考价: 1239万55,000元/平"
57,2022-10-27,sz,地铁口经济实用性三房，刚需上车好盘，总价低必看好房,中兆花园    -  布吉大芬,3室1厅 | 63.26平米 | 东南 | 简装 | 高楼层(共8层) | 1999年建 | 板楼,0人关注 / 5天以前发布,近地铁VR看装修随时看房,"参考价: 254万40,100元/平"
58,2022-10-27,sz,顶楼小复式 带平台花园 地铁口  诚心卖房必看好房,东方威尼斯花园    -  坪山,4室2厅 | 79.53平米 | 东南 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,92人关注 / 3个月以前发布,VR房源房本满五年随时看房,"参考价: 216万27,100元/平"
59,2022-10-27,sz,豪方悠然居 地铁四海站 育才三房必看好房,豪方悠然居    -  蛇口,3室2厅 | 107.69平米 | 东南 | 其他 | 中楼层(共25层) | 2004年建 | 板塔结合,8人关注 / 11个月以前发布,近地铁VR看装修房本满五年随时看房,"参考价: 935万86,800元/平"
60,2022-10-27,sz,137平五房三卫，双套房， 市面上少见的产品啦，必看好房,龙光玖龙玺    -  梅林关,5室2厅 | 137.66平米 | 西北 | 精装 | 高楼层(共31层) | 2016年建 | 塔楼,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"参考价: 1246万90,500元/平"
61,2022-10-27,sz,华业玫瑰郡14平大阳台，户型方正，在建地铁口，必看好房,华业玫瑰郡    -  龙岗中心城,3室1厅 | 87.84平米 | 东南 | 精装 | 中楼层(共32层) | 2010年建 | 塔楼,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"参考价: 328万37,300元/平"
62,2022-10-27,sz,满五年不唯一，东向，带30平露台，诚心出售,观海台    -  后海,3室1厅 | 83.47平米 | 东 | 精装 | 低楼层(共18层) | 2003年建 | 板塔结合,18人关注 / 3个月以前发布,近地铁VR房源房本满五年随时看房,"参考价: 768万92,000元/平"
63,2022-10-27,sz,楼上楼下带大阳台大露台  户型通透 别墅区 满五红本必看好房,振业城一期    -  横岗,4室2厅 | 190.32平米 | 东南 | 精装 | 低楼层(共7层) | 2005年建 | 板楼,29人关注 / 一年前发布,近地铁VR房源房本满五年随时看房,"参考价: 861万45,200元/平"
64,2022-10-27,sz,星河丹堤 四层花园别墅 朝南采光好 满五红本必看好房,星河丹堤    -  梅林关,5室2厅 | 216.63平米 | 南 | 精装 | 低楼层(共3层)  | 暂无数据,4人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,"参考价: 1565万72,200元/平"
65,2022-10-27,sz,翠海轩 东南向三房 满五年唯一可免个税 空置专卖,东部翠海轩    -  沙头角,3室1厅 | 64.88平米 | 东南 | 简装 | 高楼层(共11层) | 2007年建 | 板塔结合,9人关注 / 5个月以前发布,近地铁VR房源房本满五年随时看房,"参考价: 279万43,000元/平"
66,2022-10-27,sz,佳兆业城市广场一期 满五年 厅出阳台 看房随时必看好房,佳兆业中央广场一期    -  坂田,3室2厅 | 88.92平米 | 西北 | 精装 | 低楼层(共49层) | 2013年建 | 塔楼,2人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"参考价: 507万57,000元/平"
67,2022-10-27,sz,南山地铁口 低于指导价  一本证  满5年唯一红本必看好房,现代城华庭    -  南山中心,6室1厅 | 242.82平米 | 南 | 毛坯 | 低楼层(共33层) | 2004年建 | 塔楼,39人关注 / 4个月以前发布,近地铁VR房源房本满五年随时看房,"1330万54,774元/平"
68,2022-10-27,sz,业主诚心卖 红本满五年唯一带车位 动静分离 税少必看好房,黄埔雅苑四期    -  福田中心,4室2厅 | 161.1平米 | 西北 | 精装 | 中楼层(共30层) | 2003年建 | 塔楼,2人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,"参考价: 1467万91,000元/平"
69,2022-10-27,sz,一手业主，红本在手，满五年唯一，好房诚心卖必看好房,湖滨花园    -  新安,3室1厅 | 67.1平米 | 南 北 | 精装 | 高楼层(共6层) | 1994年建 | 板塔结合,1人关注 / 4天以前发布,VR房源随时看房,"参考价: 467万69,500元/平"
70,2022-10-27,sz,碧海富通城一期 3室1厅 东南必看好房,碧海富通城一期    -  碧海,3室1厅 | 109.35平米 | 东南 | 其他 | 18层 | 2006年建 | 塔楼,0人关注 / 5天以前发布,VR房源随时看房,"参考价: 711万65,000元/平"
71,2022-10-27,sz,坂垠通道口 5号10号双地铁物业 免个税南向大三房必看好房,珠江旭景佳园    -  坂田,3室2厅 | 125.58平米 | 南 | 简装 | 中楼层(共5层) | 2007年建 | 平房,120人关注 / 10个月以前发布,VR看装修房本满五年随时看房,"610万48,575元/平"
72,2022-10-27,sz,东南向看山景，三卧朝南，双阳台大客厅，满五无抵押必看好房,桂芳园五期    -  布吉大芬,3室2厅 | 90.87平米 | 东南 | 精装 | 中楼层(共15层) | 2003年建 | 塔楼,4人关注 / 2个月以前发布,VR房源房本满五年随时看房,"参考价: 390万42,900元/平"
73,2022-10-27,sz,仙岭公馆 红本商品房 配套成熟 设施齐全 诚心出售必看好房,仙岭公馆    -  龙岗双龙,4室2厅 | 76.99平米 | 南 | 精装 | 低楼层(共30层) | 2016年建 | 板塔结合,73人关注 / 4个月以前发布,VR房源房本满两年随时看房,"208万27,017元/平"
74,2022-10-27,sz,B区接近指导价 位置安静 东南朝向必看好房,港铁天颂    -  上塘,3室2厅 | 88.46平米 | 东南 | 简装 | 高楼层(共37层) | 2017年建 | 板塔结合,7人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"参考价: 606万68,500元/平"
75,2022-10-27,sz,满五唯一 低于指导价急售 看房方便必看好房,承翰南联公馆    -  龙岗中心城,2室1厅 | 64.18平米 | 南 | 精装 | 低楼层(共7层) | 2009年建 | 塔楼,17人关注 / 10个月以前发布,VR看装修房本满五年随时看房,"169万26,333元/平"
76,2022-10-27,sz,满五年 精装三房 位置安静 保养新必看好房,中海康城国际一期    -  大运新城,3室2厅 | 88.13平米 | 南 | 精装 | 高楼层(共33层) | 2009年建 | 板塔结合,10人关注 / 5个月以前发布,VR看装修房本满五年随时看房,"参考价: 376万42,600元/平"
77,2022-10-27,sz,此房满五 朝南安静 采光好 楼下14号线四联站必看好房,恒地悦山湖花园    -  横岗,3室2厅 | 82.91平米 | 西南 | 精装 | 低楼层(共32层) | 2017年建 | 塔楼,6人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"参考价: 340万41,000元/平"
78,2022-10-27,sz,新房不明显，二手直接捡，新房问题藏，二手明晃晃必看好房,都市花园    -  车公庙,3室2厅 | 77.41平米 | 北 | 简装 | 中楼层(共13层) | 1999年建 | 板楼,7人关注 / 2个月以前发布,VR房源房本满五年随时看房,"参考价: 559万72,100元/平"
79,2022-10-27,sz,小区人车分流，南向3房2卫，位置安静，满五，费用少,阳基新天地    -  丹竹头,3室2厅 | 88.23平米 | 南 北 | 精装 | 低楼层(共24层) | 2013年建 | 板塔结合,55人关注 / 10个月以前发布,近地铁VR看装修房本满五年随时看房,"参考价: 301万34,100元/平"
80,2022-10-27,sz,振业峦山谷花园（二期）满五唯一 高层诚心出售必看好房,振业天峦    -  龙岗宝荷,3室2厅 | 88.41平米 | 北 | 精装 | 中楼层(共33层) | 2014年建 | 板塔结合,13人关注 / 4个月以前发布,VR看装修房本满五年随时看房,"参考价: 332万37,500元/平"
81,2022-10-27,sz,龙岗保利上城标准一房，户型方正，带装修， 3个阳台必看好房,保利上城    -  龙岗中心城,1室1厅 | 53.52平米 | 东南 | 其他 | 中楼层(共32层) | 2012年建 | 塔楼,0人关注 / 21天以前发布,近地铁VR房源房本满五年随时看房,"225万42,041元/平"
82,2022-10-27,sz,世纪春城两房满五年唯一带一个大平台花园可以种菜种花必看好房,世纪春城二期    -  民治,2室2厅 | 74.32平米 | 南 | 简装 | 低楼层(共6层) | 2005年建 | 板楼,3人关注 / 17天以前发布,VR看装修房本满五年随时看房,"参考价: 387万52,000元/平"
83,2022-10-27,sz,满五年红本税费少，户型方正朝东采光好，业主诚心出售必看好房,德福花园    -  布吉街,1室1厅 | 46.73平米 | 东南 | 精装 | 19层 | 2003年建 | 板塔结合,0人关注 / 27天以前发布,VR看装修房本满五年随时看房,"参考价: 164万35,000元/平"
84,2022-10-27,sz,优质单间，业主诚心出售，采光好,旭飞华天苑    -  清水河,1室1厅 | 15.38平米 | 南 | 简装 | 低楼层(共31层) | 2000年建 | 板塔结合,4人关注 / 25天以前发布,VR看装修房本满两年随时看房,"参考价: 66万42,700元/平"
85,2022-10-27,sz,田心庆云花园 2室1厅 东南必看好房,田心庆云花园    -  笋岗,2室1厅 | 68.58平米 | 东南 | 简装 | 高楼层(共28层) | 2003年建 | 板塔结合,0人关注 / 18天以前发布,近地铁VR房源房本满五年随时看房,"参考价: 350万51,000元/平"
86,2022-10-27,sz,端头户前进沃尔玛商圈，12号线上川地铁站一路之隔!必看好房,西城品阁    -  新安,1室1厅 | 43.14平米 | 东北 | 精装 | 中楼层(共8层) | 2009年建 | 板塔结合,0人关注 / 23天以前发布,VR房源房本满五年随时看房,"参考价: 306万70,800元/平"
87,2022-10-27,sz,满五，业主诚心卖，看房很方便，提前预约,坪山招商花园城北区    -  坪山,3室2厅 | 89.16平米 | 南 | 精装 | 低楼层(共33层) | 2015年建 | 板塔结合,1人关注 / 3个月以前发布,VR看装修房本满五年,"参考价: 375万42,000元/平"
88,2022-10-27,sz,大运新城 次新房花园社区 颐安乐城 精装三房诚售必看好房,THETOWN乐城    -  大运新城,3室1厅 | 89.84平米 | 东南 | 精装 | 低楼层(共33层) | 2015年建 | 塔楼,3人关注 / 23天以前发布,VR房源房本满五年,"参考价: 407万45,200元/平"
89,2022-10-27,sz,荔枝公园旁，大四房，接近指导价放卖必看好房,万德居    -  上步,4室2厅 | 121.71平米 | 东 | 精装 | 低楼层(共32层) | 2002年建 | 塔楼,0人关注 / 20天以前发布,近地铁VR看装修房本满五年,"参考价: 755万62,000元/平"
90,2022-10-27,sz,满五年，通透户型，安静舒适，业主诚售必看好房,颐安都会中央一期    -  大运新城,3室2厅 | 89.35平米 | 北 | 精装 | 低楼层(共31层) | 2015年建 | 塔楼,6人关注 / 23天以前发布,近地铁VR看装修房本满五年,"参考价: 466万52,100元/平"
91,2022-10-27,sz,东南向，高楼层，通风采光好，业主诚卖 户型很好必看好房,佳兆业可园一期    -  布吉关,3室2厅 | 90平米 | 南 东南 | 简装 | 11层 | 2005年建 | 塔楼,0人关注 / 25天以前发布,VR看装修房本满五年,"参考价: 490万54,400元/平"
92,2022-10-27,sz,2017年社区，地铁口物业，价格美丽！,中熙君南山    -  南山中心,3室2厅 | 89.5平米 | 东北 | 精装 | 低楼层(共33层) | 2017年建 | 板塔结合,1人关注 / 17天以前发布,VR看装修房本满五年,"参考价: 944万105,400元/平"
93,2022-10-27,sz,急售地铁口！使用率87%！满五唯一！必看好房,拾悦城    -  沙井,3室2厅 | 87.95平米 | 南 北 | 精装 | 32层  | 板塔结合,4人关注 / 22天以前发布,近地铁VR看装修房本满五年,"参考价: 431万49,000元/平"
