,time_get_data,city,title,flood,address,followInfo,tag,priceInfo,follower,release_time
10,2022-10-29,sz,佳兆业前海广场一期前排看山景，方正通透实用三房必看好房,佳兆业前海广场一期    -  前海,3室1厅 | 86.79平米 | 东南 | 精装 | 33层 | 2014年建 | 塔楼,0人关注 / 11天以前发布,近地铁VR房源房本满五年,"参考价: 920万106,000元/平",0人关注 ,11天以前发布
11,2022-10-29,sz,海尚精装三房 税费少 满5唯一 业主急售  价格可以谈必看好房,海尚国际    -  蛇口,3室2厅 | 106.76平米 | 东南 | 精装 | 低楼层(共31层) | 2005年建 | 塔楼,0人关注 / 5天以前发布,近地铁VR房源房本满五年,"参考价: 690万64,600元/平",0人关注 ,5天以前发布
12,2022-10-29,sz,满五年，且唯一，中层，安静看全花园必看好房,泰华阳光海小区    -  碧海,4室2厅 | 113.82平米 | 南 北 | 精装 | 25层 | 2008年建 | 板塔结合,1人关注 / 12天以前发布,近地铁VR看装修房本满五年,"参考价: 924万81,100元/平",1人关注 ,12天以前发布
13,2022-10-29,sz,锦缘里三房 满五年唯一 中高层看香港 接近指导价出售必看好房,锦缘里嘉园    -  新秀,3室1厅 | 80.55平米 | 南 | 精装 | 中楼层(共24层) | 2015年建 | 塔楼,0人关注 / 6天以前发布,近地铁VR看装修房本满五年,"参考价: 520万64,500元/平",0人关注 ,6天以前发布
14,2022-10-29,sz,满五唯一，中间楼层，视野好，无遮挡,万科金域东郡    -  坪山,3室2厅 | 89.4平米 | 西北 | 精装 | 中楼层(共23层) | 2009年建 | 塔楼,2人关注 / 6天以前发布,VR房源房本满五年,"参考价: 363万40,600元/平",2人关注 ,6天以前发布
15,2022-10-29,sz,红本商品房，地段好，地铁，电梯，诚意出售必看好房,缤纷世纪    -  龙岗中心城,2室1厅 | 42.57平米 | 西南 | 简装 | 中楼层(共31层) | 2012年建 | 板塔结合,3人关注 / 7天以前发布,近地铁VR房源房本满五年,"96万22,552元/平",3人关注 ,7天以前发布
16,2022-10-29,sz,指导价可谈 东南朝向 视野无遮挡 可以出售必看好房,鸿荣源·尚峻    -  上塘,3室2厅 | 80.78平米 | 南 西南 | 精装 | 低楼层(共44层) | 2017年建 | 板塔结合,3人关注 / 13天以前发布,近地铁VR看装修房本满两年,"参考价: 577万71,400元/平",3人关注 ,13天以前发布
17,2022-10-29,sz,满五唯一红本在手，南向中间楼层看花园必看好房,百仕达花园二期    -  百仕达,3室2厅 | 99.16平米 | 南 | 简装 | 低楼层(共18层) | 2000年建 | 塔楼,0人关注 / 13天以前发布,近地铁VR看装修房本满五年,"参考价: 594万59,900元/平",0人关注 ,13天以前发布
18,2022-10-29,sz,77平四房，满五年，高楼层，东南向，诚心出售必看好房,天悦湾花园    -  大学城,4室2厅 | 77.3平米 | 东南 | 精装 | 高楼层(共20层) | 2015年建 | 塔楼,2人关注 / 13天以前发布,VR看装修房本满五年,"参考价: 721万93,200元/平",2人关注 ,13天以前发布
19,2022-10-29,sz,银湖山下，万科大3房，客厅朝东，满五唯一，看房方便必看好房,万科第五园二期    -  坂田,3室2厅 | 96.37平米 | 东 | 精装 | 低楼层(共6层) | 2006年建 | 板塔结合,22人关注 / 一年前发布,VR看装修房本满五年随时看房,"参考价: 482万50,000元/平",22人关注 ,一年前发布
20,2022-10-29,sz,满五年唯一，上学方便，价格低，看房方便，业主急售必看好房,海境界家园一期    -  蛇口,4室1厅 | 138.6平米 | 南 | 精装 | 低楼层(共32层) | 2013年建 | 塔楼,2人关注 / 30天以前发布,VR房源房本满五年随时看房,"参考价: 1428万103,000元/平",2人关注 ,30天以前发布
21,2022-10-29,sz,高层南北通三房 全新精装 满五年 红本在手 急售必看好房,金地梅陇镇三期    -  龙华新区,3室2厅 | 87.57平米 | 南 北 | 精装 | 中楼层(共25层) | 2008年建 | 板楼,4人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"参考价: 516万58,900元/平",4人关注 ,1个月以前发布
22,2022-10-29,sz,此房阳台看花园，业主诚意出售，全新装修随时可看,阳光新境园    -  龙华新区,3室2厅 | 89.78平米 | 南 | 其他 | 低楼层(共30层) | 2007年建 | 板塔结合,7人关注 / 21天以前发布,VR看装修房本满五年随时看房,"参考价: 499万55,500元/平",7人关注 ,21天以前发布
23,2022-10-29,sz,南北通透三房 满五红本税费少 翠园分校 水贝地铁必看好房,松泉山庄    -  布心,3室1厅 | 94.29平米 | 南 北 | 精装 | 高楼层(共7层) | 1997年建 | 板塔结合,1人关注 / 18天以前发布,近地铁VR看装修房本满五年随时看房,"参考价: 406万43,000元/平",1人关注 ,18天以前发布
24,2022-10-29,sz,14号线地铁口300米，接近指导价，居家花园看花园必看好房,鸿荣源尚峰    -  布吉石芽岭,4室2厅 | 88.27平米 | 南 北 | 毛坯 | 32层 | 2016年建 | 板塔结合,5人关注 / 30天以前发布,VR看装修房本满五年随时看房,"参考价: 533万60,300元/平",5人关注 ,30天以前发布
25,2022-10-29,sz,14号线地铁口，满五唯一税费少，中间楼层视野宽阔必看好房,宇宏健康花城    -  布吉石芽岭,3室2厅 | 89.44平米 | 西 | 精装 | 33层 | 2016年建 | 板塔结合,2人关注 / 27天以前发布,VR看装修房本满五年随时看房,"参考价: 515万57,500元/平",2人关注 ,27天以前发布
26,2022-10-29,sz,高楼层 采光很好，视野无遮挡，居住舒服，诚心出售,绿景虹湾    -  梅林,3室1厅 | 74.22平米 | 东南 | 简装 | 高楼层(共46层) | 2015年建 | 塔楼,1人关注 / 17天以前发布,VR房源房本满五年随时看房,"参考价: 659万88,700元/平",1人关注 ,17天以前发布
27,2022-10-29,sz,南北朝向，少欠款，视野宽阔，采光充足，业主诚意出售必看好房,THETOWN乐城    -  大运新城,3室1厅 | 88.16平米 | 西南 | 其他 | 中楼层(共33层) | 2015年建 | 塔楼,4人关注 / 21天以前发布,VR看装修房本满五年随时看房,"参考价: 399万45,200元/平",4人关注 ,21天以前发布
28,2022-10-29,sz,万象汇商圈，地铁口精装五房，满五年唯一，拎包即住必看好房,信义金御半山三期    -  布吉关,5室2厅 | 96.71平米 | 东南 | 精装 | 低楼层(共38层) | 2017年建 | 塔楼,1人关注 / 21天以前发布,近地铁VR房源房本满五年,"参考价: 697万72,000元/平",1人关注 ,21天以前发布
29,2022-10-29,sz,星海名城六期近参考价卖，南北向，通风采光好必看好房,星海名城六期    -  前海,4室2厅 | 142.81平米 | 东南 南 | 精装 | 31层 | 2007年建 | 板塔结合,1人关注 / 27天以前发布,VR看装修房本满五年,"参考价: 1229万86,000元/平",1人关注 ,27天以前发布
30,2022-10-29,sz,红本商品房，地段好，地铁，电梯，诚意出售必看好房,缤纷世纪    -  龙岗中心城,2室2厅 | 57.27平米 | 东南 | 简装 | 中楼层(共31层) | 2012年建 | 板塔结合,3人关注 / 23天以前发布,近地铁VR房源房本满五年随时看房,"130万22,700元/平",3人关注 ,23天以前发布
31,2022-10-29,sz,红本商品房，地段好，地铁，电梯，诚意出售必看好房,缤纷世纪    -  龙岗中心城,2室1厅 | 53.26平米 | 东南 | 简装 | 高楼层(共31层) | 2012年建 | 板塔结合,7人关注 / 29天以前发布,近地铁VR房源房本满五年随时看房,"116万21,780元/平",7人关注 ,29天以前发布
32,2022-10-29,sz,地铁物业 精装公寓 配套完善 居家首先必看好房,御锦公馆    -  梅林,1室0厅 | 27.8平米 | 东 | 精装 | 低楼层(共30层) | 2013年建 | 板塔结合,4人关注 / 20天以前发布,近地铁VR房源房本满五年随时看房,"184万66,188元/平",4人关注 ,20天以前发布
33,2022-10-29,sz,低于指导价出售 满五年 无欠款 大两房 带装修必看好房,京基御景印象二期    -  坪山,2室2厅 | 80.22平米 | 西南 | 简装 | 高楼层(共29层) | 2015年建 | 板塔结合,3人关注 / 28天以前发布,VR看装修房本满两年随时看房,"282万35,154元/平",3人关注 ,28天以前发布
34,2022-10-29,sz,满五年唯一 普通住宅 正规一房一厅 2个大阳台必看好房,华茂苑    -  梅林,1室1厅 | 48.6平米 | 南 | 简装 | 中楼层(共7层) | 1997年建 | 板楼,1人关注 / 16天以前发布,近地铁VR看装修房本满五年随时看房,"参考价: 303万62,200元/平",1人关注 ,16天以前发布
35,2022-10-29,sz,金地朗悦 6室4厅 东南必看好房,金地朗悦    -  坪山,6室4厅 | 87.89平米 | 东南 | 其他 | 高楼层(共33层) | 2014年建 | 塔楼,22人关注 / 2个月以前发布,VR房源房本满五年,"参考价: 298万33,800元/平",22人关注 ,2个月以前发布
36,2022-10-29,sz,叠拼三复五  叠院别墅 六楼大露台   精装拎包入住必看好房,中央悦城    -  龙岗中心城,5室2厅 | 164.04平米 | 东 | 精装 | 低楼层(共3层) | 2010年建 | 板塔结合,8人关注 / 5个月以前发布,VR房源房本满五年,"参考价: 493万30,000元/平",8人关注 ,5个月以前发布
37,2022-10-29,sz,近指导价大一房，地铁口物业，业主诚心卖，看房方便必看好房,紫薇阁    -  景田,1室1厅 | 57.84平米 | 北 | 简装 | 低楼层(共12层) | 1999年建 | 板塔结合,0人关注 / 9天以前发布,VR房源房本满两年随时看房,"参考价: 509万87,900元/平",0人关注 ,9天以前发布
38,2022-10-29,sz,经典笋盘来袭端头别墅，拎包入住，大花园必看好房,星河丹堤    -  梅林关,6室2厅 | 240.72平米 | 东南 | 其他 | 1层 | 2008年建 | 板塔结合 | 联排别墅,33人关注 / 2个月以前发布,近地铁VR房源房本满两年,"参考价: 1738万72,200元/平",33人关注 ,2个月以前发布
39,2022-10-29,sz,此房满五唯一，户型好，朝向好，高层楼层，视野开阔必看好房,阳光天地家园    -  翠竹,2室1厅 | 62.52平米 | 东南 南 | 简装 | 高楼层(共32层) | 2004年建 | 塔楼,0人关注 / 9天以前发布,VR看装修房本满五年随时看房,"610万97,569元/平",0人关注 ,9天以前发布
40,2022-10-29,sz,大运诚售三房 满五唯一 16号线年底通车 深惠城际在建必看好房,中海康城国际一期    -  大运新城,3室2厅 | 87.26平米 | 西南 | 精装 | 中楼层(共30层) | 2011年建 | 塔楼,0人关注 / 31天以前发布,VR看装修房本满五年,"参考价: 372万42,600元/平",0人关注 ,31天以前发布
41,2022-10-29,sz,朝东，看小区园景，中楼层，1卫。诚心出售。必看好房,宇宏健康花城    -  布吉石芽岭,3室2厅 | 89.39平米 | 东 | 精装 | 33层 | 2017年建 | 板塔结合,0人关注 / 25天以前发布,VR看装修房本满五年,"参考价: 514万57,500元/平",0人关注 ,25天以前发布
42,2022-10-29,sz,大芬地铁物业两房出售，满五年唯一红本税少，急售必看好房,信和爱琴居    -  布吉大芬,2室1厅 | 70.24平米 | 北 | 简装 | 低楼层(共32层) | 2005年建 | 塔楼,0人关注 / 6天以前发布,近地铁VR房源房本满五年,"参考价: 272万38,700元/平",0人关注 ,6天以前发布
43,2022-10-29,sz,地铁口高使用三改四房 业主急售必看好房,家和花园北区    -  坂田,3室1厅 | 80.49平米 | 东南 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,0人关注 / 10天以前发布,近地铁VR房源房本满五年,"参考价: 410万50,900元/平",0人关注 ,10天以前发布
44,2022-10-29,sz,接近指导的价格！！招商果岭76平两房满五唯一红本必看好房,招商果岭花园    -  西乡,2室2厅 | 76.53平米 | 西北 | 精装 | 34层 | 2012年建 | 塔楼,1人关注 / 6天以前发布,VR看装修房本满五年,"参考价: 496万64,700元/平",1人关注 ,6天以前发布
45,2022-10-29,sz,满5年唯一，南北通户型，通风采光好 双阳台必看好房,茂业城    -  布吉大芬,3室2厅 | 119.52平米 | 东南 | 简装 | 高楼层(共8层) | 1993年建 | 板楼,0人关注 / 6天以前发布,近地铁VR房源房本满五年,"363万30,372元/平",0人关注 ,6天以前发布
46,2022-10-29,sz,金桔苑标准三房，南向全天采光，中低楼层，诚心出售,泰阳金桔苑    -  布吉南岭,3室2厅 | 88.9平米 | 南 北 | 简装 | 中楼层(共7层) | 1996年建 | 板楼,1人关注 / 14天以前发布,VR看装修房本满五年,"参考价: 273万30,600元/平",1人关注 ,14天以前发布
47,2022-10-29,sz,高楼层三房可看湖景 满五年 业主诚意出售居家装修必看好房,御景水岸花园    -  福永,3室2厅 | 83.64平米 | 西南 | 精装 | 高楼层(共21层) | 2013年建 | 板楼,0人关注 / 10天以前发布,VR房源房本满五年,"参考价: 419万50,000元/平",0人关注 ,10天以前发布
48,2022-10-29,sz,2015年大社区 朝南大阳台看小区 安静无遮挡采光视线好必看好房,深房传麒尚林    -  龙岗双龙,4室2厅 | 140.12平米 | 东南 | 精装 | 低楼层(共32层)  | 板塔结合,1人关注 / 14天以前发布,VR看装修房本满五年,"参考价: 506万36,100元/平",1人关注 ,14天以前发布
49,2022-10-29,sz,高层海景房，装修温馨，业主诚心卖，价格可聊,领航城领秀花园    -  西乡,3室1厅 | 89.9平米 | 东南 | 精装 | 高楼层(共31层) | 2016年建 | 板塔结合,8人关注 / 13天以前发布,VR看装修房本满两年,"参考价: 549万61,000元/平",8人关注 ,13天以前发布
50,2022-10-29,sz,业主诚心售房，价格好，满五年，交易税费低，必看好房,骏皇嘉园    -  新洲,1室0厅 | 31.58平米 | 南 | 精装 | 高楼层(共30层) | 2006年建 | 板塔结合,0人关注 / 6天以前发布,近地铁VR房源房本满五年,"参考价: 224万70,800元/平",0人关注 ,6天以前发布
51,2022-10-29,sz,复式花园洋房，上下三层楼，带前后花园必看好房,东部华侨城天麓三区    -  梅沙,4室3厅 | 225.19平米 | 南 | 精装 | 低楼层(共5层) | 2001年建 | 板楼,56人关注 / 一年前发布,VR房源房本满五年随时看房,"参考价: 1239万55,000元/平",56人关注 ,一年前发布
52,2022-10-29,sz,豪方悠然居 地铁四海站 育才三房必看好房,豪方悠然居    -  蛇口,3室2厅 | 107.69平米 | 东南 | 其他 | 中楼层(共25层) | 2004年建 | 板塔结合,8人关注 / 11个月以前发布,近地铁VR看装修房本满五年随时看房,"参考价: 935万86,800元/平",8人关注 ,11个月以前发布
53,2022-10-29,sz,南山地铁口 低于指导价  一本证  满5年唯一红本必看好房,现代城华庭    -  南山中心,6室1厅 | 242.82平米 | 南 | 毛坯 | 低楼层(共33层) | 2004年建 | 塔楼,39人关注 / 4个月以前发布,近地铁VR房源房本满五年随时看房,"1330万54,774元/平",39人关注 ,4个月以前发布
54,2022-10-29,sz,碧海富通城一期 3室1厅 东南必看好房,碧海富通城一期    -  碧海,3室1厅 | 109.35平米 | 东南 | 其他 | 18层 | 2006年建 | 塔楼,0人关注 / 7天以前发布,VR房源随时看房,"参考价: 711万65,000元/平",0人关注 ,7天以前发布
55,2022-10-29,sz,京基东南朝向，精装修。满五年保养好必看好房,京基御景印象一期    -  坪山,4室2厅 | 89.42平米 | 东南 | 精装 | 低楼层(共31层) | 2015年建 | 板塔结合,35人关注 / 6个月以前发布,VR房源房本满五年随时看房,"参考价: 347万38,800元/平",35人关注 ,6个月以前发布
56,2022-10-29,sz,业主诚心卖 红本满五年唯一带车位 动静分离 税少必看好房,黄埔雅苑四期    -  福田中心,4室2厅 | 161.1平米 | 西北 | 精装 | 中楼层(共30层) | 2003年建 | 塔楼,3人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,"参考价: 1467万91,000元/平",3人关注 ,1个月以前发布
57,2022-10-29,sz,佳兆业城市广场一期 满五年 厅出阳台 看房随时必看好房,佳兆业中央广场一期    -  坂田,3室2厅 | 88.92平米 | 西北 | 精装 | 低楼层(共49层) | 2013年建 | 塔楼,2人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"参考价: 507万57,000元/平",2人关注 ,一年前发布
58,2022-10-29,sz,一手业主，红本在手，满五年唯一，好房诚心卖必看好房,湖滨花园    -  新安,3室1厅 | 67.1平米 | 南 北 | 精装 | 高楼层(共6层) | 1994年建 | 板塔结合,1人关注 / 5天以前发布,VR房源随时看房,"参考价: 467万69,500元/平",1人关注 ,5天以前发布
59,2022-10-29,sz,翠海轩 东南向三房 满五年唯一可免个税 空置专卖,东部翠海轩    -  沙头角,3室1厅 | 64.88平米 | 东南 | 简装 | 高楼层(共11层) | 2007年建 | 板塔结合,10人关注 / 5个月以前发布,近地铁VR房源房本满五年随时看房,"参考价: 279万43,000元/平",10人关注 ,5个月以前发布
60,2022-10-29,sz,满五年不唯一，东向，带30平露台，诚心出售,观海台    -  后海,3室1厅 | 83.47平米 | 东 | 精装 | 低楼层(共18层) | 2003年建 | 板塔结合,18人关注 / 3个月以前发布,近地铁VR房源房本满五年随时看房,"参考价: 768万92,000元/平",18人关注 ,3个月以前发布
61,2022-10-29,sz,顶楼小复式 带平台花园 地铁口  诚心卖房必看好房,东方威尼斯花园    -  坪山,4室2厅 | 79.53平米 | 东南 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,93人关注 / 3个月以前发布,VR房源房本满五年随时看房,"参考价: 216万27,100元/平",93人关注 ,3个月以前发布
62,2022-10-29,sz,坂垠通道口 5号10号双地铁物业 免个税南向大三房必看好房,珠江旭景佳园    -  坂田,3室2厅 | 125.58平米 | 南 | 简装 | 中楼层(共5层) | 2007年建 | 平房,120人关注 / 10个月以前发布,VR看装修房本满五年随时看房,"610万48,575元/平",120人关注 ,10个月以前发布
63,2022-10-29,sz,星河丹堤 四层花园别墅 朝南采光好 满五红本必看好房,星河丹堤    -  梅林关,5室2厅 | 216.63平米 | 南 | 精装 | 低楼层(共3层)  | 暂无数据,4人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,"参考价: 1565万72,200元/平",4人关注 ,1个月以前发布
64,2022-10-29,sz,地铁口经济实用性三房，刚需上车好盘，总价低,中兆花园    -  布吉大芬,3室1厅 | 63.26平米 | 东南 | 简装 | 高楼层(共8层) | 1999年建 | 板楼,0人关注 / 7天以前发布,近地铁VR看装修随时看房,"参考价: 254万40,100元/平",0人关注 ,7天以前发布
65,2022-10-29,sz,此房户型复式两层，中间楼层，空气通透，使用率高必看好房,宝能悦澜山花园    -  龙岗中心城,5室2厅 | 85.62平米 | 西南 南 | 其他 | 中楼层(共30层) | 2014年建 | 塔楼,3人关注 / 一年前发布,VR房源房本满五年随时看房,"参考价: 420万49,000元/平",3人关注 ,一年前发布
66,2022-10-29,sz,红本满五年，高楼层朝南看海 地段好 价格实惠必看好房,新天富山海华庭    -  沙头角,3室2厅 | 99.5平米 | 东南 | 精装 | 中楼层(共33层) | 2003年建 | 板塔结合,11人关注 / 2个月以前发布,VR房源房本满五年随时看房,"378万37,990元/平",11人关注 ,2个月以前发布
67,2022-10-29,sz,看全湖全山景.视野开阔楼层好，4加1房，安静。必看好房,星河丹堤    -  梅林关,4室1厅 | 171.33平米 | 东北 | 精装 | 高楼层(共30层) | 2008年建 | 板塔结合,69人关注 / 一年前发布,近地铁VR房源房本满五年随时看房,"参考价: 1238万72,200元/平",69人关注 ,一年前发布
68,2022-10-29,sz,满五唯一 朝南采光通风好，一梯两户 花园中间位置必看好房,百合山庄    -  布吉关,3室2厅 | 90.84平米 | 南 | 简装 | 低楼层(共7层) | 2000年建 | 板塔结合,0人关注 / 3天以前发布,VR房源随时看房,"参考价: 382万42,000元/平",0人关注 ,3天以前发布
69,2022-10-29,sz,137平五房三卫，双套房， 市面上少见的产品啦，必看好房,龙光玖龙玺    -  梅林关,5室2厅 | 137.66平米 | 西北 | 精装 | 高楼层(共31层) | 2016年建 | 塔楼,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"参考价: 1246万90,500元/平",1人关注 ,1个月以前发布
70,2022-10-29,sz,仙岭公馆 红本商品房 配套成熟 设施齐全 诚心出售必看好房,仙岭公馆    -  龙岗双龙,4室2厅 | 76.99平米 | 南 | 精装 | 低楼层(共30层) | 2016年建 | 板塔结合,75人关注 / 4个月以前发布,VR房源房本满两年随时看房,"208万27,017元/平",75人关注 ,4个月以前发布
71,2022-10-29,sz,B区接近指导价 位置安静 东南朝向必看好房,港铁天颂    -  上塘,3室2厅 | 88.46平米 | 东南 | 简装 | 高楼层(共37层) | 2017年建 | 板塔结合,7人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"参考价: 606万68,500元/平",7人关注 ,1个月以前发布
72,2022-10-29,sz,满五年 精装三房 位置安静 保养新必看好房,中海康城国际一期    -  大运新城,3室2厅 | 88.13平米 | 南 | 精装 | 高楼层(共33层) | 2009年建 | 板塔结合,11人关注 / 5个月以前发布,VR看装修房本满五年随时看房,"参考价: 376万42,600元/平",11人关注 ,5个月以前发布
73,2022-10-29,sz,振业峦山谷花园（二期）满五唯一 高层诚心出售必看好房,振业天峦    -  龙岗宝荷,3室2厅 | 88.41平米 | 北 | 精装 | 中楼层(共33层) | 2014年建 | 板塔结合,13人关注 / 4个月以前发布,VR看装修房本满五年随时看房,"参考价: 332万37,500元/平",13人关注 ,4个月以前发布
74,2022-10-29,sz,小区人车分流，南向3房2卫，位置安静，满五，费用少,阳基新天地    -  丹竹头,3室2厅 | 88.23平米 | 南 北 | 精装 | 低楼层(共24层) | 2013年建 | 板塔结合,56人关注 / 10个月以前发布,近地铁VR看装修房本满五年随时看房,"参考价: 301万34,100元/平",56人关注 ,10个月以前发布
75,2022-10-29,sz,此房满五 朝南安静 采光好 楼下14号线四联站必看好房,恒地悦山湖花园    -  横岗,3室2厅 | 82.91平米 | 西南 | 精装 | 低楼层(共32层) | 2017年建 | 塔楼,7人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"参考价: 340万41,000元/平",7人关注 ,4个月以前发布
76,2022-10-29,sz,新房不明显，二手直接捡，新房问题藏，二手明晃晃必看好房,都市花园    -  车公庙,3室2厅 | 77.41平米 | 北 | 简装 | 中楼层(共13层) | 1999年建 | 板楼,7人关注 / 2个月以前发布,VR房源房本满五年随时看房,"参考价: 559万72,100元/平",7人关注 ,2个月以前发布
77,2022-10-29,sz,满五唯一 低于指导价急售 看房方便必看好房,承翰南联公馆    -  龙岗中心城,2室1厅 | 64.18平米 | 南 | 精装 | 低楼层(共7层) | 2009年建 | 塔楼,17人关注 / 10个月以前发布,VR看装修房本满五年随时看房,"169万26,333元/平",17人关注 ,10个月以前发布
78,2022-10-29,sz,看山景，客厅出阳台三房，满五红本，小区新使用率高必看好房,和谐家园    -  布吉大芬,3室2厅 | 61.28平米 | 南 北 | 精装 | 中楼层(共34层) | 2010年建 | 塔楼,2人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"参考价: 341万55,600元/平",2人关注 ,3个月以前发布
79,2022-10-29,sz,东南向看山景，三卧朝南，双阳台大客厅，满五无抵押必看好房,桂芳园五期    -  布吉大芬,3室2厅 | 90.87平米 | 东南 | 精装 | 中楼层(共15层) | 2003年建 | 塔楼,4人关注 / 2个月以前发布,VR房源房本满五年随时看房,"参考价: 390万42,900元/平",4人关注 ,2个月以前发布
80,2022-10-29,sz,满五唯一 装修很漂亮 好房诚售必看好房,港铁天颂    -  上塘,3室2厅 | 81.83平米 | 南 | 精装 | 高楼层(共37层) | 2017年建 | 板塔结合,17人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"参考价: 561万68,500元/平",17人关注 ,一年前发布
81,2022-10-29,sz,端头户前进沃尔玛商圈，12号线上川地铁站一路之隔!必看好房,西城品阁    -  新安,1室1厅 | 43.14平米 | 东北 | 精装 | 中楼层(共8层) | 2009年建 | 板塔结合,0人关注 / 25天以前发布,VR房源房本满五年随时看房,"参考价: 306万70,800元/平",0人关注 ,25天以前发布
82,2022-10-29,sz,满五年红本税费少，户型方正朝东采光好，业主诚心出售必看好房,德福花园    -  布吉街,1室1厅 | 46.73平米 | 东南 | 精装 | 19层 | 2003年建 | 板塔结合,0人关注 / 29天以前发布,VR看装修房本满五年随时看房,"参考价: 164万35,000元/平",0人关注 ,29天以前发布
83,2022-10-29,sz,田心庆云花园 2室1厅 东南必看好房,田心庆云花园    -  笋岗,2室1厅 | 68.58平米 | 东南 | 简装 | 高楼层(共28层) | 2003年建 | 板塔结合,1人关注 / 19天以前发布,近地铁VR房源房本满五年随时看房,"参考价: 350万51,000元/平",1人关注 ,19天以前发布
84,2022-10-29,sz,世纪春城两房满五年唯一带一个大平台花园可以种菜种花必看好房,世纪春城二期    -  民治,2室2厅 | 74.32平米 | 南 | 简装 | 低楼层(共6层) | 2005年建 | 板楼,3人关注 / 18天以前发布,VR看装修房本满五年随时看房,"参考价: 387万52,000元/平",3人关注 ,18天以前发布
85,2022-10-29,sz,优质单间，业主诚心出售，采光好,旭飞华天苑    -  清水河,1室1厅 | 15.38平米 | 南 | 简装 | 低楼层(共31层) | 2000年建 | 板塔结合,4人关注 / 26天以前发布,VR看装修房本满两年随时看房,"参考价: 66万42,700元/平",4人关注 ,26天以前发布
