,time_get_data,city,title,flood,address,followInfo,tag,priceInfo
16,2022-10-27,hz,上好三房，精装修，户型方正，不靠马路，居住舒适必看好房,古荡新村西区    -  古荡,3室1厅 | 66.97平米 | 南 | 简装 | 6层  | 板楼,1人关注 / 14天以前发布,近地铁VR看装修房本满五年随时看房,"249万37,181元/平"
17,2022-10-27,hz,新上89方边套，满二唯一不沿街楼层好，房东诚心急售必看好房,黄龙金茂悦    -  申花,3室2厅 | 89.08平米 | 南 | 简装 | 27层  | 板塔结合,3人关注 / 9天以前发布,近地铁VR看装修房本满两年随时看房,"510万57,252元/平"
18,2022-10-27,hz,双地铁口，龙湖天街旁，满二唯一精装修必看好房,阳光城上府    -  西兴,3室2厅 | 89.17平米 | 南 | 精装 | 低楼层(共34层)  | 板楼,1人关注 / 12天以前发布,近地铁VR看装修房本满两年随时看房,"375万42,055元/平"
19,2022-10-27,hz,三墩景溪北苑 2室1厅 南必看好房,三墩景溪北苑    -  良渚,2室1厅 | 60.43平米 | 南 | 简装 | 34层  | 板楼,1人关注 / 8天以前发布,近地铁VR看装修房本满两年随时看房,"165万27,305元/平"
20,2022-10-27,hz,阿里旁多层洋房，精装修满二唯一，环境好位置好！必看好房,合景映月台    -  未来科技城,4室2厅 | 118.52平米 | 南 | 精装 | 7层  | 板楼,7人关注 / 9天以前发布,VR房源房本满两年随时看房,"588万49,612元/平"
21,2022-10-27,hz,天阳精装好房 房东诚心出售 看房比较方便视野很开阔！必看好房,东方尚城国际南区    -  火车东站,2室1厅 | 71.22平米 | 南 北 | 精装 | 高楼层(共16层)  | 板塔结合,1人关注 / 4天以前发布,近地铁VR看装修房本满两年随时看房,"335万47,038元/平"
22,2022-10-27,hz,业主诚心出售，西边套楼层好，看房方便必看好房,绿都嘉丰公馆    -  萧山市区,3室2厅 | 73.86平米 | 南 | 精装 | 中楼层(共15层)  | 板楼,1人关注 / 15天以前发布,VR房源房本满两年随时看房,"162万21,934元/平"
23,2022-10-27,hz,罗兰春天 楼层位置佳 采光好 房东诚心出售必看好房,罗兰春天    -  九堡,3室2厅 | 82.64平米 | 南 | 毛坯 | 中楼层(共16层)  | 板楼,0人关注 / 6天以前发布,VR看装修房本满五年随时看房,"270万32,672元/平"
24,2022-10-27,hz,大关南五苑 沿河东边套 非顶楼 视野好采光佳 诚心出售必看好房,大关南五苑    -  大关,2室2厅 | 64.37平米 | 南 北 | 简装 | 7层  | 板楼,0人关注 / 5天以前发布,VR房源房本满五年随时看房,"190万29,517元/平"
25,2022-10-27,hz,满二唯一 品质小区 精装修  楼层好必看好房,东原德信九章赋    -  南部卧城,4室2厅 | 138.19平米 | 南 | 精装 | 中楼层(共34层)  | 塔楼,0人关注 / 7天以前发布,VR房源房本满两年随时看房,"542万39,222元/平"
26,2022-10-27,hz,滨康路双地铁口，天街边，满二唯一好房，业主诚售必看好房,阳光城上府    -  西兴,3室1厅 | 89.4平米 | 南 | 精装 | 34层  | 板楼,1人关注 / 8天以前发布,近地铁VR看装修房本满两年随时看房,"345万38,591元/平"
27,2022-10-27,hz,滨江品质带泳池 东边套 中间楼层 精装带地暖免增值税必看好房,滨江江南名府    -  萧山新城区,4室2厅 | 114.06平米 | 南 | 精装 | 高楼层(共27层)  | 板塔结合,2人关注 / 14天以前发布,VR房源房本满两年随时看房,"470万41,207元/平"
28,2022-10-27,hz,新上三房精装修 中间楼层 全景落地窗 采光视野无 敌必看好房,后珠美都雅苑    -  丁桥,3室2厅 | 86.65平米 | 南 | 精装 | 高楼层(共16层)  | 板楼,5人关注 / 11天以前发布,近地铁VR看装修房本满两年随时看房,"228万26,313元/平"
29,2022-10-27,hz,纯滨江楼盘 自带双泳池 中间楼层 采光无遮挡 视野宽阔必看好房,滨江金色江南    -  钱江世纪城,3室2厅 | 86平米 | 南 | 精装 | 27层  | 板楼,0人关注 / 11天以前发布,近地铁VR房源房本满五年随时看房,"500万58,140元/平"
30,2022-10-27,hz,近二年自住精装，整面落地边窗敞亮，单价便宜，阳光好必看好房,施家花园    -  流水苑,3室2厅 | 98平米 | 南 | 精装 | 7层  | 板楼,0人关注 / 6天以前发布,VR房源房本满两年,"390万39,796元/平"
31,2022-10-27,hz,景观楼层，四叶草户型，有车位，滨江物业房东城售必看好房,滨江德信东方星城    -  城东新城,5室1厅 | 131.73平米 | 南 | 简装 | 中楼层(共17层)  | 板楼,0人关注 / 4天以前发布,VR房源房本满两年,"640万48,585元/平"
32,2022-10-27,hz,满二唯一 ，高楼层，精装修，近滨江，近奥体必看好房,龙湖旭辉春江悦茗    -  萧山新城区,3室2厅 | 81.13平米 | 南 | 精装 | 30层  | 板塔结合,3人关注 / 5天以前发布,近地铁VR房源房本满两年,"400万49,304元/平"
33,2022-10-27,hz,东郡国际边套三房 装修美式风40万 房东诚心卖必看好房,宋都东郡国际嘉湾    -  大学城北,3室1厅 | 86.53平米 | 南 | 精装 | 33层  | 板楼,1人关注 / 8天以前发布,VR房源房本满五年,"258万29,817元/平"
34,2022-10-27,hz,江景房，正对莲花碗和钱塘江 全明户型 现代风豪 装修,莱蒙水榭春天    -  奥体,3室2厅 | 88.22平米 | 南 | 精装 | 33层  | 板楼,3人关注 / 5天以前发布,VR房源房本满五年,"580万65,745元/平"
35,2022-10-27,hz,自住环保精装修 三开间朝南全明户型 中间楼层采光充足必看好房,远洋香奈    -  丁桥,3室2厅 | 88.1平米 | 南 | 精装 | 低楼层(共16层)  | 板楼,1人关注 / 8天以前发布,近地铁VR看装修房本满两年,"335万38,025元/平"
36,2022-10-27,hz,3阳台，业主自住精装修，满5唯一税费少必看好房,宋都东郡国际锦湾    -  大学城北,3室2厅 | 89.39平米 | 南 | 精装 | 18层  | 板楼,0人关注 / 6天以前发布,VR房源房本满五年,"230万25,730元/平"
37,2022-10-27,hz,此房满五年，三开间朝南，中间楼层必看好房,梦琴湾    -  沿江北,3室2厅 | 107.31平米 | 南 | 精装 | 32层  | 板楼,1人关注 / 6天以前发布,VR看装修房本满五年,"260万24,229元/平"
38,2022-10-27,hz,世纪城边套三房小区里面不沿马路诚心出售,佳境天城人合苑    -  钱江世纪城,3室1厅 | 108.86平米 | 南 西 北 | 精装 | 18层  | 板楼,0人关注 / 5天以前发布,VR房源房本满五年,"385万35,367元/平"
39,2022-10-27,hz,城南家园 一梯两户 房龄新 两房朝南 小高层 得房率高必看好房,城南家园    -  雄镇楼,3室1厅 | 86.9平米 | 南 北 | 简装 | 中楼层(共10层)  | 板楼,0人关注 / 3天以前发布,近地铁VR房源房本满五年,"365万42,003元/平"
40,2022-10-27,hz,时间名座精装两房无需社保楼层采光好 带软装必看好房,宋都时间名座    -  临平新城,2室1厅 | 39.12平米 | 南 | 精装 | 中楼层(共20层)  | 板楼,3人关注 / 8天以前发布,VR房源房本满两年随时看房,"61万15,594元/平"
41,2022-10-27,hz,此房满五唯一 大面宽短进深 自住精装 空调地暖必看好房,良渚文化村竹径茶语    -  良渚,4室2厅 | 219.03平米 | 南 | 精装 | 4层  | 板楼,10人关注 / 24天以前发布,VR看装修房本满五年,"715万32,644元/平"
42,2022-10-27,hz,全明精装修顶跃带露台，视野开阔，采光好必看好房,滨江金色家园    -  南星,5室2厅 | 224.76平米 | 南 | 精装 | 18层  | 板塔结合,5人关注 / 30天以前发布,近地铁VR房源房本满两年,"1775万78,974元/平"
43,2022-10-27,hz,带花园  带私人健身室   房子精装拎包入住 满二唯一必看好房,荷韵江南苑    -  义桥,4室2厅 | 82.26平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,2人关注 / 19天以前发布,VR房源房本满两年,"198万24,071元/平"
44,2022-10-27,hz,下跃 精装 大花园 满五年且唯一 诚心出售必看好房,良渚文化村白鹭郡北    -  良渚,5室2厅 | 197.24平米 | 南 | 精装 | 5层  | 板塔结合,13人关注 / 18天以前发布,VR房源房本满五年,"620万31,434元/平"
45,2022-10-27,hz,自住精装  空置了两年  目前刚刚入住必看好房,星汇花园    -  青山湖科技城,4室2厅 | 122.86平米 | 南 | 精装 | 25层  | 板楼,1人关注 / 10天以前发布,VR看装修房本满两年,"278万22,628元/平"
46,2022-10-27,hz,"满二唯一税费少，双阳台,业主诚心出售。必看好房",宋都东郡国际锦湾    -  大学城北,2室2厅 | 68.83平米 | 南 | 精装 | 25层  | 板楼,0人关注 / 13天以前发布,VR看装修房本满两年,"187万27,169元/平"
47,2022-10-27,hz,满二唯一 次顶凤凰层 视野采光好 诚心出售必看好房,滨江御虹府    -  钱江世纪城,3室2厅 | 103.44平米 | 南 | 精装 | 高楼层(共26层)  | 板楼,3人关注 / 30天以前发布,近地铁VR看装修房本满两年随时看房,"676万65,352元/平"
48,2022-10-27,hz,轻轨房，宝龙近，视线开阔，小区环境优雅必看好房,星汇花园    -  青山湖科技城,4室2厅 | 117.85平米 | 南 | 毛坯 | 33层  | 板楼,1人关注 / 24天以前发布,近地铁VR房源房本满两年随时看房,"190万16,123元/平"
49,2022-10-27,hz,房子带电梯，四房边套户型，有阁楼露台必看好房,新曙光公寓    -  临平新城,4室2厅 | 133.11平米 | 南 | 精装 | 6层  | 板楼,0人关注 / 23天以前发布,VR看装修房本满五年随时看房,"265万19,909元/平"
50,2022-10-27,hz,江南韵味的纯排屋区，近地铁，环境优美。必看好房,华立江南水乡    -  翡翠城,5室2厅 | 205.33平米 | 南 | 毛坯 | 1层  | 板楼 | 双拼别墅,3人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,"960万46,755元/平"
51,2022-10-27,hz,卓悦品质，自带露天泳池，地铁口，改善住房必看好房,卓悦华庭    -  星桥,3室1厅 | 117.39平米 | 南 | 毛坯 | 高楼层(共17层)  | 板楼,1人关注 / 31天以前发布,近地铁VR看装修房本满两年随时看房,"325万27,686元/平"
52,2022-10-27,hz,精装修、轻轨房，宝龙近，视线开阔，小区环境优雅必看好房,星汇花园    -  青山湖科技城,3室2厅 | 118.63平米 | 南 北 | 精装 | 33层  | 板楼,1人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"225万18,967元/平"
53,2022-10-27,hz,世茂地铁口小区，四阳台户型，楼层好，采光没有遮挡必看好房,世茂江滨花园碧景湾    -  沿江南,4室2厅 | 134.59平米 | 南 | 精装 | 33层  | 板楼,0人关注 / 21天以前发布,近地铁VR房源房本满五年随时看房,"390万28,977元/平"
54,2022-10-27,hz,世纪新城 小区中间花园位置 全明边套4房 带走入式露台必看好房,世纪新城西区    -  嘉绿,4室2厅 | 162.86平米 | 南 | 简装 | 16层  | 板楼,1人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,"1050万64,473元/平"
55,2022-10-27,hz,大面积玻璃幕墙 落地玻璃小区辨识度高 交付两年O差评必看好房,融创华奥时代奥城    -  钱江世纪城,3室2厅 | 106.49平米 | 南 | 精装 | 17层  | 板楼,5人关注 / 30天以前发布,VR看装修房本满两年随时看房,"850万79,820元/平"
56,2022-10-27,hz,艮北普福新上万科品质房源 满五唯一必看好房,万科紫台    -  九堡,3室2厅 | 89.02平米 | 南 | 精装 | 17层  | 板楼,1人关注 / 28天以前发布,VR看装修房本满五年随时看房,"325万36,509元/平"
57,2022-10-27,hz,金帝海珀雅苑，精装，满五唯一，户型方正，三开间朝南必看好房,金帝海珀二期    -  东湖,3室2厅 | 86.24平米 | 南 | 精装 | 25层  | 塔楼,1人关注 / 26天以前发布,VR看装修房本满五年随时看房,"218万25,279元/平"
58,2022-10-27,hz,满五，免增值税，总价低，诚心出售必看好房,万家花城一期    -  申花,3室2厅 | 89.23平米 | 南 | 简装 | 18层  | 板塔结合,11人关注 / 18天以前发布,近地铁VR看装修房本满五年随时看房,"440万49,311元/平"
59,2022-10-27,hz,逸品明珠花苑 3室2厅 南必看好房,逸品明珠花苑    -  临平新城,3室2厅 | 134.71平米 | 南 | 精装 | 中楼层(共18层)  | 板楼,6人关注 / 27天以前发布,VR看装修房本满五年随时看房,"360万26,725元/平"
60,2022-10-27,hz,香樟三期 楼层佳 位置好 全明飞机户型 满五年必看好房,香樟公寓    -  文三西路,3室2厅 | 101.63平米 | 南 | 精装 | 7层  | 板楼,5人关注 / 30天以前发布,近地铁VR房源房本满五年随时看房,"490万48,215元/平"
61,2022-10-27,hz,新州花苑 高楼层三房 南北通 小区中间位置 看房方便必看好房,新州花苑    -  滨江区政府,3室2厅 | 110.38平米 | 南 北 | 简装 | 中楼层(共16层)  | 板楼,2人关注 / 30天以前发布,VR房源房本满五年随时看房,"530万48,016元/平"
62,2022-10-27,hz,此房满五唯一没有双税，带7平方大院子，可拎包入住。必看好房,大塘新村    -  湖墅,2室1厅 | 55.6平米 | 南 北 | 简装 | 6层  | 板楼,0人关注 / 19天以前发布,近地铁VR房源房本满五年随时看房,"215万38,670元/平"
63,2022-10-27,hz,业主精装修 双阳台 万象城旁着急出售 户型方正采光好必看好房,新湖果岭    -  未来科技城,3室1厅 | 88.09平米 | 南 | 精装 | 32层  | 板楼,2人关注 / 19天以前发布,VR看装修房本满两年随时看房,"320万36,327元/平"
64,2022-10-27,hz,满五年税少，中间楼层，全明3房，视野开阔，近地铁 ..必看好房,后珠辰秀嘉园南区    -  丁桥,3室2厅 | 93.12平米 | 南 | 精装 | 低楼层(共17层)  | 板楼,4人关注 / 19天以前发布,VR看装修房本满两年随时看房,"209万22,445元/平"
65,2022-10-27,hz,地铁口，满5唯一，南北通风，业主诚心出售必看好房,广厦天都城天泉苑    -  星桥,3室2厅 | 100.98平米 | 南 | 精装 | 5层  | 板塔结合,2人关注 / 29天以前发布,近地铁VR看装修房本满两年随时看房,"208万20,599元/平"
66,2022-10-27,hz,永旺地铁口 好楼层 西边套（智能家居）满二唯一河景房必看好房,融信澜天    -  良渚,3室2厅 | 89.16平米 | 南 西 | 精装 | 32层  | 板楼,4人关注 / 27天以前发布,近地铁VR看装修房本满两年随时看房,"329万36,900元/平"
67,2022-10-27,hz,地铁口 东边套精装 大飘窗 全明户型必看好房,融信澜天    -  良渚,4室2厅 | 108.9平米 | 南 北 | 精装 | 34层  | 板楼,0人关注 / 19天以前发布,近地铁VR看装修房本满两年随时看房,"390万35,813元/平"
68,2022-10-27,hz,满二唯一 毛坯 西边套 采光好 3房2卫全明户型 有钥匙必看好房,新天地金色时光    -  火车东站,3室2厅 | 88.58平米 | 南 | 毛坯 | 低楼层(共16层)  | 板塔结合,0人关注 / 19天以前发布,VR看装修房本满两年随时看房,"365万41,206元/平"
69,2022-10-27,hz,高桥万达边，边套三房两卫带装修，全明户型，必看好房,金宇彩虹嘉都    -  银湖科技城,3室1厅 | 128.28平米 | 南 | 简装 | 6层  | 板楼,2人关注 / 30天以前发布,近地铁VR房源房本满五年随时看房,"188万14,656元/平"
70,2022-10-27,hz,中间楼层，自住精装，满五唯一，诚心出售必看好房,阳光城翡丽湾    -  丁桥,3室2厅 | 89.64平米 | 南 | 精装 | 中楼层(共17层)  | 板楼,3人关注 / 28天以前发布,近地铁VR看装修房本满五年随时看房,"309万34,472元/平"
71,2022-10-27,hz,无遮挡大院子 两房朝南 精装修 满五唯一必看好房,古荡新村西区    -  古荡,2室1厅 | 55.73平米 | 南 | 精装 | 6层  | 板楼,15人关注 / 17天以前发布,近地铁VR房源房本满五年随时看房,"235万42,168元/平"
72,2022-10-27,hz,此房满二唯一 精装修西边套 正对小区景观 有钥匙必看好房,宋都东郡之星    -  大学城北,3室2厅 | 89.28平米 | 南 | 精装 | 高楼层(共31层)  | 塔楼,1人关注 / 30天以前发布,VR看装修房本满两年随时看房,"265万29,682元/平"
73,2022-10-27,hz,满5年唯一 中间楼层 采光和视线完全无影响 诚心出售,梦琴湾    -  沿江北,4室2厅 | 189平米 | 南 北 | 精装 | 31层  | 板楼,1人关注 / 21天以前发布,VR房源房本满两年随时看房,"420万22,223元/平"
74,2022-10-27,hz,一楼带大花园，精装修，门口有水系，满五唯一，好房！必看好房,绿都湖滨花园    -  萧山新城区,2室2厅 | 118.34平米 | 南 | 精装 | 低楼层(共5层)  | 板楼,8人关注 / 20天以前发布,VR房源房本满五年随时看房,"510万43,097元/平"
75,2022-10-27,hz,御景蓝湾 3房2卫 楼层好 视野开阔 看房方便必看好房,绿都御景蓝湾    -  义桥,3室2厅 | 87.71平米 | 南 | 精装 | 27层  | 板塔结合,1人关注 / 28天以前发布,VR看装修房本满五年随时看房,"245万27,933元/平"
76,2022-10-27,hz,房屋满二唯一、纯毛坯、随时可看房、楼层位置好必看好房,绿都御景蓝湾    -  义桥,3室2厅 | 88.9平米 | 南 | 毛坯 | 26层  | 板楼,0人关注 / 17天以前发布,VR看装修房本满两年随时看房,"238万26,772元/平"
77,2022-10-27,hz,房子满五年 精装修 中高楼层视野佳 转角阳台必看好房,绿城莲园    -  东湖,3室1厅 | 126.02平米 | 南 | 精装 | 25层  | 板塔结合,2人关注 / 27天以前发布,VR看装修房本满五年随时看房,"300万23,806元/平"
78,2022-10-27,hz,精装十几万   房东诚心出售 直接可以拎包入住必看好房,保利东湾    -  沿江南,2室1厅 | 88.32平米 | 南 北 | 精装 | 35层  | 板塔结合,1人关注 / 18天以前发布,VR看装修房本满五年随时看房,"208万23,551元/平"
79,2022-10-27,hz,房子精装修 带地暖 带花园 采光无遮挡 满五年必看好房,三墩颐景园    -  三墩,3室2厅 | 122.31平米 | 南 北 | 精装 | 10层  | 板楼,18人关注 / 23天以前发布,近地铁VR房源房本满五年随时看房,"488万39,899元/平"
80,2022-10-27,hz,满五唯一，双地铁口，西边套，50万精装修，没有入住过必看好房,协安蓝郡    -  三墩,3室2厅 | 132.79平米 | 南 | 精装 | 17层  | 板楼,81人关注 / 10个月以前发布,近地铁VR看装修房本满五年随时看房,"510万38,407元/平"
81,2022-10-27,hz,铭雅苑东区  顶跃 地铁2号线 4号线 配套完善 交通便利必看好房,铭雅苑西区    -  三墩,6室2厅 | 219.52平米 | 南 西 北 | 精装 | 5层  | 板楼,29人关注 / 4个月以前发布,近地铁VR房源房本满两年随时看房,"489万22,276元/平"
82,2022-10-27,hz,三塘沁园 沿河顶跃 采光好 业主诚心出售必看好房,三塘沁园    -  三塘,3室2厅 | 87平米 | 南 | 简装 | 高楼层(共7层)  | 板楼,85人关注 / 4个月以前发布,近地铁VR房源房本满五年随时看房,"265万30,460元/平"
83,2022-10-27,hz,钱塘大观 满二唯一 设计师自家的房子 江景这边独好必看好房,钱塘大观    -  浦沿,4室2厅 | 224.27平米 | 南 | 精装 | 低楼层(共22层)  | 板楼,62人关注 / 一年前发布,VR房源房本满两年随时看房,"1155万51,501元/平"
84,2022-10-27,hz,顶楼跃层，南北两个露台，江景房，精装修必看好房,南岸花城    -  闻堰,4室2厅 | 185.59平米 | 南 北 | 精装 | 高楼层(共11层)  | 板楼,6人关注 / 2个月以前发布,VR房源房本满五年随时看房,"370万19,937元/平"
85,2022-10-27,hz,未入住过的次新房，环境好，户型方正，低总价必看好房,杭钢紫元旭润和府    -  崇贤,3室1厅 | 111.99平米 | 南 | 毛坯 | 18层  | 板楼,27人关注 / 8个月以前发布,VR房源房本满两年随时看房,"195万17,413元/平"
86,2022-10-27,hz,南苑二区 临平地铁口旁 带露天阳台 有车库 储藏室 急必看好房,南苑二区(余杭)    -  临平新城,4室2厅 | 127.41平米 | 南 | 简装 | 6层  | 板楼,20人关注 / 5个月以前发布,近地铁VR房源房本满五年随时看房,"215万16,875元/平"
87,2022-10-27,hz,业主自住精装，带私家庭院，采光好，满五年必看好房,三盛颐景御园    -  良渚,4室2厅 | 184.28平米 | 南 | 精装 | 3层  | 板塔结合 | 独栋别墅,12人关注 / 8个月以前发布,VR房源房本满五年随时看房,"772万41,893元/平"
88,2022-10-27,hz,柳映坊三期一楼带花园带地下室西边套保养的很好！必看好房,良渚文化村柳映坊三期    -  良渚,3室2厅 | 132.2平米 | 南 | 精装 | 6层  | 板楼,5人关注 / 3个月以前发布,VR房源房本满五年随时看房,"538万40,696元/平"
89,2022-10-27,hz,满5年唯一，税费省，中间楼层，三开间朝南，户型正气必看好房,南湖丽景    -  老余杭,3室2厅 | 120.83平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,3人关注 / 7个月以前发布,VR房源房本满五年随时看房,"310万25,656元/平"
90,2022-10-27,hz,法式精装排屋，阁楼地下室不算面积，配点家具可以入住,青城山语间    -  临安,4室2厅 | 210.08平米 | 南 | 精装 | 低楼层(共3层)  | 板楼,71人关注 / 一年前发布,VR房源房本满两年随时看房,"540万25,705元/平"
91,2022-10-27,hz,类独栋房源，房子保养好装修好可拎包入住！满二唯一必看好房,竹径云山二期    -  良渚,4室2厅 | 177.53平米 | 南 | 精装 | 下叠(共4层)  | 板楼 | 叠拼别墅,55人关注 / 8个月以前发布,VR房源房本满两年随时看房,"1050万59,145元/平"
92,2022-10-27,hz,棕榈湾 电梯跃层带大露台单价低 精装修满五唯一免双税必看好房,天阳棕榈湾二期    -  良渚,5室2厅 | 188.34平米 | 南 北 | 精装 | 9层  | 塔楼,4人关注 / 1个月以前发布,VR房源房本满五年随时看房,"370万19,646元/平"
93,2022-10-27,hz,东湖尚府一线湖景 楼层好阳光无遮挡 诚心出售 纯毛坯必看好房,东湖尚府    -  临平新城,4室1厅 | 208.59平米 | 南 北 | 毛坯 | 30层  | 板楼,0人关注 / 13天以前发布,近地铁VR房源随时看房,"738万35,381元/平"
94,2022-10-27,hz,客厅挑高，八角窗，三面水系带池塘占地面积700多方，必看好房,颐景山庄    -  银湖科技城,5室2厅 | 335.02平米 | 南 北 | 简装 | 2层  | 板塔结合 | 独栋别墅,12人关注 / 10个月以前发布,VR房源房本满五年随时看房,"1250万37,312元/平"
95,2022-10-27,hz,此房是竹径茶语大平层，精装修，边套 视野好必看好房,良渚文化村竹径茶语    -  良渚,3室2厅 | 158.04平米 | 南 北 | 精装 | 中楼层(共4层)  | 板楼,6人关注 / 3个月以前发布,VR房源房本满五年随时看房,"580万36,700元/平"
96,2022-10-27,hz,此房满五年，南北通风，采光好，视野佳必看好房,亲亲家园三期    -  三墩,5室2厅 | 173.68平米 | 南 北 | 简装 | 6层  | 板塔结合,73人关注 / 一年前发布,近地铁VR房源房本满五年随时看房,"445万25,622元/平"
97,2022-10-27,hz,此房无增值税，全明户型，南北通风，有钥匙，看房方便必看好房,上郡    -  申花,2室2厅 | 89.73平米 | 南 | 精装 | 16层  | 板楼,2人关注 / 14天以前发布,近地铁VR看装修房本满两年随时看房,"430万47,922元/平"
98,2022-10-27,hz,北城枫景园 2室1厅 南必看好房,北城枫景园    -  丁桥,2室1厅 | 61.37平米 | 南 | 简装 | 高楼层(共17层)  | 板塔结合,2人关注 / 14天以前发布,近地铁VR看装修房本满五年随时看房,"150万24,442元/平"
99,2022-10-27,hz,庆丰新村满五装修好户型正气业主诚心出售必看好房,庆丰新村    -  黄龙,2室1厅 | 54.11平米 | 南 | 简装 | 5层  | 板楼,1人关注 / 10天以前发布,近地铁VR看装修房本满五年随时看房,"235万43,431元/平"
100,2022-10-27,hz,万科未来城二期中高楼层，万科精装视野好必看好房,万科未来城二期    -  良渚,3室2厅 | 86.29平米 | 南 | 精装 | 34层  | 板塔结合,0人关注 / 10天以前发布,近地铁VR看装修房本满两年随时看房,"310万35,926元/平"
